"id","equip_id","equip_type","equip_name","equip_field","guksa_name","up_down","link_equip_id","link_equip_type","link_equip_name","link_equip_field","link_guksa_name","link_name","cable_aroot","cable_broot"
60,양을중-MSPP-L-0705-01-01-지사#1,MSPP,양을중-MSPP-L-0705-01-01-지사#1,전송,양을중,down,수항R1-MSPP-0104-01-01_도초중10RM001,MSPP,수항R1-MSPP-0104-01-01_도초중10RM001,전송,수항R1,양을중-수항R1-D3-L001,"동목포-양을중-FO-0004(1,2)|동목포-하당-FO-0003(121,122)|동목포-하당-FO-0006(27,28)|동목포-수연R1-FO-0001(55,56)|수연R1-압해R1-FO-0003(7,8)|송공R1-압해R1-FO-0003(61,62)|송공R1-신석R1-FO-0001(61,62)|신석R1-암태R1-FO-0003(7,8)|암태R1-읍동R1-FO-0002(33,34)|읍동R1-읍동R1-SF-0471(7,8)|비금R1-비금R1-SF-0722(71,72)|도초중-비금R1-FO-0001(2,3)|도초중-수항R1-FO-0003(31,32)","동목포-양을중-FO-0005(019,020)|동목포-하당-FO-0005(031,032)|대불-하당-FO-0004(089,090)|대불-모밀R1-FO-0003(019,020)|모밀R1-모밀R1-SF-0115(001,002)|마천R2-마천R2-SF-0037(001,002)|마천R2-JNWN화원한전-SF-0039(001,002)|JNWN화원한전-JNYE안좌한전-MF-KTF(0102,007,019)|읍동R1-JNYE안좌한전-SF-0475(001)|읍동R1-읍동R1-SF-0472(017)|비금R1-죽림R2-FO-0003(015,016)|수항R1-죽림R2-FO-0003(019,020)"""
58,양을중-MSPP-L-0705-01-01-지사#1,MSPP,양을중-MSPP-L-0705-01-01-지사#1,전송,양을중,down,읍동R1-MSPP-L-1101-02-02,MSPP,읍동R1-MSPP-L-1101-02-02,전송,읍동R1,양을중-읍동R1-S1-SA01,"동목포-양을중-FO-0004(1,2)|동목포-하당-FO-0003(121,122)|대불-하당-FO-0004(89,90)|대불-모밀R1-FO-0003(19,20)|모밀R1-모밀R1-SF-0115(1,2)|마천R2-마천R2-SF-0037(1,2)|마천R2-JNWN화원한전-SF-0039(1,2)|JNWN화원한전-JNYE안좌한전-MF-KTF-0102(7,19)|읍동R1-JNYE안좌한전-SF-0475(1)|읍동R1-읍동R1-SF-0472(17)","동목포-양을중-FO-0005(019,020)|동목포-하당-FO-0005(031,032)|동목포-하당-FO-0006(027,028)|동목포-수연R1-FO-0001(055,056)|수연R1-압해R1-FO-0003(007,008)|송공R1-압해R1-FO-0003(061,062)|송공R1-신석R1-FO-0001(061,062)|신석R1-암태R1-FO-0003(007,008)|암태R1-읍동R1-FO-0001(037,038)"""
68,양을중-MSPP-L-0705-01-01-지사#1,MSPP,양을중-MSPP-L-0705-01-01-지사#1,전송,양을중,up,하당-MSPP-L-0706-01-01,MSPP,하당-MSPP-L-0706-01-01,전송,하당,양을중-하당-10-L002,"동목포-하당-FO-0003(121,122)|동목포-양을중-FO-0004(1,2)","동목포-하당-FO-0005(031,032)|동목포-양을중-FO-0005(019,020)"""
4,양을중-MSPP-L-0705-02-02-#4_LTE용,MSPP,양을중-MSPP-L-0705-02-02-#4_LTE용,전송,양을중,down,도초중-MSPP-0306-05-02_도초중-10R-M001,MSPP,도초중-MSPP-0306-05-02_도초중-10R-M001,전송,도초중,양을중-도초중-S1-LTE1,"","
"
70,양을중-MSPP-L-0705-02-02-#4_LTE용,MSPP,양을중-MSPP-L-0705-02-02-#4_LTE용,전송,양을중,down,읍동R1-MSPP-L-1101-02-02,MSPP,읍동R1-MSPP-L-1101-02-02,전송,읍동R1,양을중-읍동R1-S1-SA02,"동목포-하당-FO-0005(71,72)|동목포-양을중-FO-0004(22,23)|동목포-하당-FO-0006(27,28)|동목포-수연R1-FO-0001(55,56)|수연R1-압해R1-FO-0003(7,8)|송공R1-압해R1-FO-0003(61,62)|송공R1-신석R1-FO-0001(61,62)|신석R1-암태R1-FO-0003(7,8)|암태R1-팔금R2-FO-0001(23,27)|읍동R1-팔금R2-FO-0002(11,30)","목포-하당-FO-0003(071,072)|동목포-목포-FO-0004(071,072)|동목포-양을중-FO-0003(033,034)|대불-하당-FO-0004(089,090)|대불-모밀R1-FO-0003(019,020)|모밀R1-모밀R1-SF-0115(001,002)|마천R2-마천R2-SF-0037(001,002)|마천R2-JNWN화원한전-SF-0039(001,002)|JNWN화원한전-JNYE안좌한전-MF-KTF(0102,007,019)|읍동R1-JNYE안좌한전-SF-0475(001)|읍동R1-읍동R1-SF-0472(017)"""
69,양을중-MSPP-L-0705-02-02-#4_LTE용,MSPP,양을중-MSPP-L-0705-02-02-#4_LTE용,전송,양을중,up,하당-MSPP-L-0807-01-01-#11_LTE용,MSPP,하당-MSPP-L-0807-01-01-#11_LTE용,전송,하당,양을중-하당-10-L001,"동목포-하당-FO-0005(71,72)|동목포-양을중-FO-0004(22,23)","목포-하당-FO-0003(071,072)|동목포-목포-FO-0004(071,072)|동목포-양을중-FO-0003(033,034)"""
159,양을중-MSPP-L-0705-02-02-#4_LTE용,MSPP,양을중-MSPP-L-0705-02-02-#4_LTE용,전송,양을중,down,흑산R1-MSPP-0602-02-02_흑산1010,MSPP,흑산R1-MSPP-0602-02-02_흑산1010,전송,흑산R1,양을중-흑산R1-S1-북산3,"","
"
66,양을중-MSPP-L-0706-01-01,MSPP,양을중-MSPP-L-0706-01-01,전송,양을중,up,하당-MSPP-L-0703-01-01-#3,MSPP,하당-MSPP-L-0703-01-01-#3,전송,하당,양을중-하당-10R-L001,"동목포-하당-FO-0001(19,20)|동목포-양을중-FO-0004(11,12)","목포-하당-FO-0002(035,036)|동목포-목포-FO-0003(055,056)|동목포-양을중-FO-0003(013,014)"""
85,양을중-MSPP-L-0706-02-02,MSPP,양을중-MSPP-L-0706-02-02,전송,양을중,up,하당-MSPP-L-0703-01-01-#3,MSPP,하당-MSPP-L-0703-01-01-#3,전송,하당,양을중-하당-10R-L002,"목포-하당-FO-0002(3,4)|동목포-목포-FO-0003(31,32)|동목포-양을중-FO-0003(27,28)","동목포-하당-FO-0003(043,044)|동목포-양을중-FO-0004(025,026)"""
110,양중R1-MSPP-0101-01-01_청산15-M001,MSPP,양중R1-MSPP-0101-01-01_청산15-M001,전송,양중R1,up,청산R1-MSPP-L-1101-01-01_한전도서망,MSPP,청산R1-MSPP-L-1101-01-01_한전도서망,전송,청산R1,양중R1-청산R1-15-M001,"양중R1-청산R1-FO-0002(15,16)","양중R1-청산R1-FO-0001(001,002)"""
478,어불도_어불R1:MDM-0101-03_CTR-8540-8G-(//1/2),CTR,어불도_어불R1:MDM-0101-03_CTR-8540-8G-(//1/2),MW,어불R1,up,대둔중_대둔중:MDM-0219-03_CTR-8312-8G-(1/2),CTR,대둔중_대둔중:MDM-0219-03_CTR-8312-8G-(1/2),MW,대둔중,대둔중-어불R1-MW-CTR1,"","
"
497,어불도_어불R1:MDM-0101-03_CTR-8540-8G-(//1/2),CTR,어불도_어불R1:MDM-0101-03_CTR-8540-8G-(//1/2),MW,어불R1,up,대둔중_대둔중:MDM-0219-03_CTR-8312-8G-(1/2),CTR,대둔중_대둔중:MDM-0219-03_CTR-8312-8G-(1/2),MW,대둔중,대둔중-어불R1-MW-CTR1,"","
"
430,어의도(목포)_통합형-0101-01_IP-20N-D-11G-(1/2),IP-20,어의도(목포)_통합형-0101-01_IP-20N-D-11G-(1/2),MW,어의R2,up,임자중_통합형-0203-04_IP-20N-D-11G-(1/2),IP-20,임자중_통합형-0203-04_IP-20N-D-11G-(1/2),MW,임자중,임자중-어의R2-MW-20N1H1,"","
"
210,어청도_(어청-선유)IP-20N_IP-20N-D-8G-(1/S/2/S/3/S///4/S/5/S/6/S),IP-20,어청도_(어청-선유)IP-20N_IP-20N-D-8G-(1/S/2/S/3/S///4/S/5/S/6/S),MW,군산분기국사(어청도산),up,선유도_(선유-어청)IP-20N_IP-20N-D-8G-(1/S/2/S/3/S///4/S/5/S/6/S),IP-20,선유도_(선유-어청)IP-20N_IP-20N-D-8G-(1/S/2/S/3/S///4/S/5/S/6/S),MW,선유R1,군산분기국사(어청도산)-선유R1-MW-C01,"","
"
212,어청도_Eocheongdo_IP_CDM-SMR-IP-4G -(1/2),CDM,어청도_Eocheongdo_IP_CDM-SMR-IP-4G -(1/2),MW,군산분기국사(어청도산),up,의상중_Uisangbong_IP_CDM-SMR-IP-4G -(1/2),CDM,의상중_Uisangbong_IP_CDM-SMR-IP-4G -(1/2),MW,의상봉중계소기계실,군산분기국사(어청도산)-의상봉중계소기계실-MW-N02,"","
"
211,어청도_Eochungdo_CDM-SMR-4G -(1/2),CDM,어청도_Eochungdo_CDM-SMR-4G -(1/2),MW,군산분기국사(어청도산),up,의상중_Uisangbong_CDM-SMR-4G -(1/2),CDM,의상중_Uisangbong_CDM-SMR-4G -(1/2),MW,의상봉중계소기계실,군산분기국사(어청도산)-의상봉중계소기계실-MW-N01,"","
"
457,여서도_여서R1:통합형-0102-01_IP-20N-8G-(1/2/3/4),IP-20,여서도_여서R1:통합형-0102-01_IP-20N-8G-(1/2/3/4),MW,여서R1,up,완도중_완도중:통합형-0410-06_IP-20N-8G-(1/2/3/4),IP-20,완도중_완도중:통합형-0410-06_IP-20N-8G-(1/2/3/4),MW,완도중,완도중-여서R1-10-20N1_1,"","
"
378,여자도_YeoJa-DongGang-f2_IP-20C-8G-(1/2),IP-20,여자도_YeoJa-DongGang-f2_IP-20C-8G-(1/2),MW,여자R1,up,동강_DonGang-YeoJa-f4_IP-20C-8G-(1/2),IP-20,동강_DonGang-YeoJa-f4_IP-20C-8G-(1/2),MW,동강R1,동강R1-여자R1-MW-20C-1S,"","
"
379,여자도_YeoJa-DongGang-f4_IP-20C-8G-(1/2),IP-20,여자도_YeoJa-DongGang-f4_IP-20C-8G-(1/2),MW,여자R1,up,동강_DongGang-Yeoja-f2_IP-20C-8G-(1/2),IP-20,동강_DongGang-Yeoja-f2_IP-20C-8G-(1/2),MW,동강R1,동강R1-여자R1-MW-20C-2S,"","
"
377,여자도_Yujado-Dongang-8540_CTR-8540-8G-(1/2),CTR,여자도_Yujado-Dongang-8540_CTR-8540-8G-(1/2),MW,여자R1,up,동강_Dongang-8Yujado-540_CTR-8540-8G-(1/2),CTR,동강_Dongang-8Yujado-540_CTR-8540-8G-(1/2),MW,동강R1,동강R1-여자R1-MW-000101,"","
"
23,여천-MSPP-L-0440-02-02,MSPP,여천-MSPP-L-0440-02-02,전송,여천,down,서도R2-MSPP-0701-04-04,MSPP,서도R2-MSPP-0701-04-04,전송,서도R2,여천-서도R2-S1-0003,"고흥-포두R1-FO-0004(29,30)|옥강R1-포두R1-FO-0003(29,30)|내도R1-옥강R1-FO-0001(13,14)|내도R1-축정R1-FO-0004(55,56)|예내R1-축정R1-FO-0001(3,4)|고흥-벌교-FO-D004(37,38)|동순천-벌교-FO-D002(11,12)|동순천-북순천-FO-0004(35,36)|순천중-여천중-FO-D005(37,38)|거문R1-서도R2-FO-0001(18)","고흥-풍양R2-FO-0003(023,024)|풍남R1-풍양R2-FO-0002(017,018)|도화R2-풍남R1-FO-0003(023,024)|남성R2-도화R2-FO-0002(013,014)|남성R2-내도R1-FO-0004(005,006)|내도R1-축정R1-FO-0005(005,006)|예내R1-축정R1-FO-0003(005,006)|고흥-보성-FO-D003(015,016)|벌교-보성-FO-D003(003,004)|벌교-순천중-FO-D002(009,010)|동순천-북순천-FO-0003(143,144)|동순천-여천-FO-D003(037,038)|거문R1-서도R2-FO-0001(018)"""
113,여천-MSPP-L-0440-02-02,MSPP,여천-MSPP-L-0440-02-02,전송,여천,down,연도R1-MSPP-0102-07-01,MSPP,연도R1-MSPP-0102-07-01,전송,연도R1,여천-연도R1-S1-MM01,"여천-우두R2-FO-0001(289,290)|굴전R1-우두R2-FO-0005(1,2)|굴전R1-월암R1-FO-0004(27,28)|월암R1-죽포R1-FO-0003(43,44)|군내R1-죽포R1-FO-0001(3,4)|군내R1-화태R2-FO-0001(33,34)|월호R2-화태R2-FO-0001(1,2)|두모R1-우학R1-FO-0003(13,14)|두모R1-함구R1-FO-0003(7,8)","여천-화양R2-FO-0002(005,006)|원포R1-화양R2-FO-0003(045,046)|원포R1-화정R2-FO-0002(001,002)|화정R2-화정R2-SF-0134(001,002)|두모R1-우학R1-FO-0002(005,006)"""
30,여천-MSPP-L-0440-02-02,MSPP,여천-MSPP-L-0440-02-02,전송,여천,down,우학R1-MSPP-L-0301-01-01_여천L007,MSPP,우학R1-MSPP-L-0301-01-01_여천L007,전송,우학R1,여천-우학R1-10R-L007,"굴전R1-우두R2-FO-0005(1,2)|굴전R1-월암R1-FO-0004(27,28)|월암R1-죽포R1-FO-0003(43,44)|군내R1-죽포R1-FO-0001(3,4)|군내R1-화태R2-FO-0001(33,34)|월호R2-화태R2-FO-0001(1,2)","여천-화양R2-FO-0002(005)|원포R1-화양R2-FO-0003(045)|원포R1-화정R2-FO-0002(001,002)|화정R2-화정R2-SF-0134(001,002)"""
114,여천-MSPP-L-0440-02-02,MSPP,여천-MSPP-L-0440-02-02,전송,여천,down,원포R1-MSPP-L-0107-01-01-#1,MSPP,원포R1-MSPP-L-0107-01-01-#1,전송,원포R1,여천-원포R1-10R-L009,"여천-화양R2-FO-0003(1,2)|원포R1-화양R2-FO-0003(47,48)","여천-우두R2-FO-0001(293,294)|굴전R1-우두R2-FO-0006(003,004)|굴전R1-월암R1-FO-0004(005,006)|월암R1-죽포R1-FO-0003(043,044)|군내R1-죽포R1-FO-0001(003,004)|군내R1-화태R2-FO-0001(033,034)|월호R2-화태R2-FO-0001(001,002)|화정R2-화정R2-SF-0134(001,002)|원포R1-화정R2-FO-0002(001,002)"""
112,여천-MSPP-L-0532-01-01-#4,MSPP,여천-MSPP-L-0532-01-01-#4,전송,여천,down,마래중-MSPP-L-0605-01-01,MSPP,마래중-MSPP-L-0605-01-01,전송,마래중,여천-마래중-S1-0001,"여천-마래중-FO-0001(1,2)","북여수-여천-FO-0003(029,030)|북여수-마래중-FO-0001(029,030)"""
96,여천-MSPP-L-0533-01-01-#1,MSPP,여천-MSPP-L-0533-01-01-#1,전송,여천,down,마래중-MSPP-L-0605-01-01,MSPP,마래중-MSPP-L-0605-01-01,전송,마래중,여천-마래중-S1-MM02,"북여수-여천-FO-0003(39,40)|북여수-마래중-FO-0001(47,48)","여천-마래R1-FO-0004(131,132)|동여수-마래중-FO-0003(001,002)|동여수-여수-FO-0005(009,010)"""
105,여천-MSPP-L-0533-02-02,MSPP,여천-MSPP-L-0533-02-02,전송,여천,down,서도R2-MSPP-0701-04-04,MSPP,서도R2-MSPP-0701-04-04,전송,서도R2,여천-서도R2-S1-001B,"순천중-여천중-FO-D003(19,20)|고흥-벌교-FO-D004(37,38)|동순천-벌교-FO-D002(11,12)|동순천-북순천-FO-0004(35,36)|고흥-포두R1-FO-0003(71,72)|옥강R1-포두R1-FO-0003(21,22)|남성R2-옥강R1-FO-0003(15,16)|남성R2-내도R1-FO-0003(27,28)|내도R1-축정R1-FO-0003(31,32)|예내R1-축정R1-FO-0002(53,54)","동순천-북순천-FO-0003(071,072)|동순천-여천-FO-D003(039,040)|고흥-보성-FO-D003(015,016)|벌교-보성-FO-D003(003,004)|벌교-순천중-FO-D002(009,010)|고흥-풍양R2-FO-0002(063,064)|안동R1-풍양R2-FO-0002(019,020)|안동R1-풍양R2-FO-0002(029,030)|안동R1-풍남R1-FO-0002(011,012)|도화R2-풍남R1-FO-0004(003,004)|남성R2-도화R2-FO-0003(015,016)|남성R2-내도R1-FO-0004(017,018)|내도R1-축정R1-FO-0005(023,024)|예내R1-축정R1-FO-0003(027,028)"""
97,여천-MSPP-L-0534-01-01-#2,MSPP,여천-MSPP-L-0534-01-01-#2,전송,여천,down,마래중-MSPP-L-0605-01-01,MSPP,마래중-MSPP-L-0605-01-01,전송,마래중,여천-마래중-10-L002,"북여수-여천-FO-0003(39,40)|북여수-마래중-FO-0001(47,48)","여천-마래R1-FO-0004(131,132)|동여수-여수-FO-0005(009,010)|동여수-마래중-FO-0003(001,002)"""
169,여천-MSPP-L-0534-02-02,MSPP,여천-MSPP-L-0534-02-02,전송,여천,down,서도R2-MSPP-0704-01-01,MSPP,서도R2-MSPP-0704-01-01,전송,서도R2,여천-서도R2-S1-MTM1,"","
"
95,여천-MSPP-L-0539-01-01,MSPP,여천-MSPP-L-0539-01-01,전송,여천,down,마래중-MSPP-L-0605-01-01,MSPP,마래중-MSPP-L-0605-01-01,전송,마래중,여천-마래중-S1-0003,"북여수-여천-FO-0003(39,40)|북여수-마래중-FO-0001(47,48)","여천-마래R1-FO-0004(131,132)|동여수-마래중-FO-0003(001,002)|동여수-여수-FO-0005(009,010)"""
111,여천-MSPP-L-0539-01-01,MSPP,여천-MSPP-L-0539-01-01,전송,여천,down,화태R2-MSPP-0302-01-01_여천10R-L008,MSPP,화태R2-MSPP-0302-01-01_여천10R-L008,전송,화태R2,여천-화태R2-10R-L008,"여천-마래R1-FO-0003(41,42)|마래R1-우두R2-FO-0003(83,84)|굴전R1-우두R2-FO-0003(1,2)|군내R1-굴전R1-FO-0003(13,14)|군내R1-화태R2-FO-0001(43,44)","여천-우두R2-FO-0001(295,296)|굴전R1-우두R2-FO-0004(019,020)|굴전R1-월암R1-FO-0003(013,014)|월암R1-죽포R1-FO-0003(017,018)|대율R2-죽포R1-FO-0003(033,034)|대율R2-작금R1-FO-0001(009,010)|군내R1-작금R1-FO-0002(021,022)|군내R1-화태R2-FO-0001(071,072)"""
395,연도(군산)_(연도-군무)IP-20N[1]_IP-20N-8G-(1/2),IP-20,연도(군산)_(연도-군무)IP-20N[1]_IP-20N-8G-(1/2),MW,연도R3,up,군산무선국_(군무-연도)IP-20N[1]_IP-20N-8G-(1/2),IP-20,군산무선국_(군무-연도)IP-20N[1]_IP-20N-8G-(1/2),MW,무선국,연도R3-무선국-MW-C01_01,"","
"
394,연도(군산)_(연도-군무)IP-20N[2]_IP-20N-D-HP-8G-(3/4),IP-20,연도(군산)_(연도-군무)IP-20N[2]_IP-20N-D-HP-8G-(3/4),MW,연도R3,up,군산무선국_(군무-연도)IP-20N[2]_IP-20N-D-HP-8G-(3/4),IP-20,군산무선국_(군무-연도)IP-20N[2]_IP-20N-D-HP-8G-(3/4),MW,무선국,연도R3-무선국-MW-C02,"","
"
381,연도(여수)_Yendo-Hamgumee_IP-20N-8G-(1/2/3/4),IP-20,연도(여수)_Yendo-Hamgumee_IP-20N-8G-(1/2/3/4),MW,연도R1,up,함구미_Hamgumi-Yundo-20N-D-HP_IP-20N-D-8G-(1/2///3/4),IP-20,함구미_Hamgumi-Yundo-20N-D-HP_IP-20N-D-8G-(1/2///3/4),MW,함구R1,연도R1-함구R1-MW-20N,"","
"
380,연도(여수)_Yeondo_Hamgumee_ECLIPSE-INUe-11G-(1///P1),ECLIPSE,연도(여수)_Yeondo_Hamgumee_ECLIPSE-INUe-11G-(1///P1),MW,연도R1,up,함구미_Hamgumee_Yeondo_ECLIPSE-INUe-11G-(1///P1),ECLIPSE,함구미_Hamgumee_Yeondo_ECLIPSE-INUe-11G-(1///P1),MW,함구R1,연도R1-함구R1-MW-SOI001,"","
"
382,연도(여수)_Yeondo_Hamgumee_ECLIPSE-INUe-11G-(1///P1),ECLIPSE,연도(여수)_Yeondo_Hamgumee_ECLIPSE-INUe-11G-(1///P1),MW,연도R1,up,함구미_Hamgumi1_CDM-SMR-6GL-(/2//4),CDM,함구미_Hamgumi1_CDM-SMR-6GL-(/2//4),MW,함구R1,연도R1-함구R1-MW-MDM003,"","
"
383,연도(여수)_Yeondo_Hamgumee_ECLIPSE-INUe-11G-(1///P1),ECLIPSE,연도(여수)_Yeondo_Hamgumee_ECLIPSE-INUe-11G-(1///P1),MW,연도R1,up,함구미_Hamgumi1_CDM-SMR-6GL-(/2//4),CDM,함구미_Hamgumi1_CDM-SMR-6GL-(/2//4),MW,함구R1,연도R1-함구R1-MW-MDM002,"","
"
384,연도(여수)_Yundo-Hamgumi-20N-D-HP_IP-20N-D-8G-(1/2///3/4),IP-20,연도(여수)_Yundo-Hamgumi-20N-D-HP_IP-20N-D-8G-(1/2///3/4),MW,연도R1,up,함구미_Hamgumee-Yendo_IP-20N-8G-(1/2/3/4),IP-20,함구미_Hamgumee-Yendo_IP-20N-8G-(1/2/3/4),MW,함구R1,연도R1-함구R1-MW-M/W20N,"","
"
116,영광-MSPP-L-0611-01-01-#1,MSPP,영광-MSPP-L-0611-01-01-#1,전송,영광,down,낙월R1-MSPP-0104-01-01-옥실향,MSPP,낙월R1-MSPP-0104-01-01-옥실향,전송,낙월R1,영광-낙월R1-S1-0002,"영광-백수R1-FO-0004(25,26)|백수R1-상사R4-FO-0003(7,8)|상사R4-야월R1-FO-0002(7,8)|야월R1-염산R1-FO-0003(7,8)|염산R1-옥실R1-FO-0003(5,6)","영광-군남R1-FO-0006(037,038)|군남R1-대덕R2-FO-0002(001,002)|대덕R2-옥실R1-FO-0001(005,006 )"""
118,영광-MSPP-L-0714-02-02,MSPP,영광-MSPP-L-0714-02-02,전송,영광,up,하당-MSPP-L-0803-01-01-#o1,MSPP,하당-MSPP-L-0803-01-01-#o1,전송,하당,영광-하당-10R-LL11,"영광-함평-FO-D004(69,70)|무안-함평-FO-D002(25,26)|동목포-무안-FO-D002(13,14)|동목포-하당-FO-D001(25,26)","서광중-영광-FO-D003(015,016)|나주중-서광중-FO-D005(033,034)|나주중-영암-FO-D003(019,020)|영암-하당-FO-D002(001,002)"""
115,영광-MSPP-L-0715-01-01-#2,MSPP,영광-MSPP-L-0715-01-01-#2,전송,영광,down,낙월R1-MSPP-0104-01-01-옥실향,MSPP,낙월R1-MSPP-0104-01-01-옥실향,전송,낙월R1,영광-낙월R1-S1-0001,"영광-백수R1-FO-0004(25,26)|백수R1-상사R4-FO-0003(7,8)|상사R4-야월R1-FO-0002(7,8)|야월R1-염산R1-FO-0003(7,8)|염산R1-옥실R1-FO-0003(5,6)","영광-군남R1-FO-0006(037,038 )|군남R1-대덕R2-FO-0002(001,002)|대덕R2-옥실R1-FO-0001(005,006)"""
117,영광-MSPP-L-0715-02-02,MSPP,영광-MSPP-L-0715-02-02,전송,영광,down,옥실R1-MSPP-0201-01-01_영광0715-02-4-P2,MSPP,옥실R1-MSPP-0201-01-01_영광0715-02-4-P2,전송,옥실R1,영광-옥실R1-10-M001,"영광-백수R1-FO-0004(25,26)|백수R1-상사R4-FO-0003(7,8)|상사R4-야월R1-FO-0002(7,8)|야월R1-염산R1-FO-0003(7,8)|염산R1-옥실R1-FO-0003(5,6)","영광-군남R1-FO-0006(037,038)|군남R1-대덕R2-FO-0002(001,002)|대덕R2-옥실R1-FO-0001(005,006)"""
431,영산도_통합형-0101-02_IP-20F-11G-(1/2),IP-20,영산도_통합형-0101-02_IP-20F-11G-(1/2),MW,영산R1,up,흑산도_통합형-0310-02_IP-20F-11G-(1/2),IP-20,흑산도_통합형-0310-02_IP-20F-11G-(1/2),MW,흑산R1,흑산R1-영산R1-MW-20F1H1,"","
"
155,예내R1-MSPP-0504-01-01_고흥예내T,MSPP,예내R1-MSPP-0504-01-01_고흥예내T,전송,예내R1,down,초도R1-MSPP-0202-05-05,MSPP,초도R1-MSPP-0202-05-05,전송,초도R1,예내R1-초도R1-S1-0001,"","
"
458,예작도_예작R1:통합형-0101-01_IP-20C-8G-(1/2),IP-20,예작도_예작R1:통합형-0101-01_IP-20C-8G-(1/2),MW,예작R1,up,완도중_완도중:통합형-0407-02_IP-20C-8G-(1/2),IP-20,완도중_완도중:통합형-0407-02_IP-20C-8G-(1/2),MW,완도중,완도중-예작R1-10-20C#01,"","
"
3,완도-M-POTN-0402-01-01,M-POTN,완도-M-POTN-0402-01-01,전송,완도,up,하당-M-POTN-1112-01-01,M-POTN,하당-M-POTN-1112-01-01,전송,하당,완도-하당-G1-WPW003,"","
"
133,완도-MSPP-L-0104-01-01,MSPP,완도-MSPP-L-0104-01-01,전송,완도,down,금일R1-MSPP-L-1101-02-02_녹동한전광,MSPP,금일R1-MSPP-L-1101-02-02_녹동한전광,전송,금일R1,완도-금일R1-S1-L003,"완도-해남-FO-D003(9,10)|진도-해남-FO-D004(39,40)|진도-하당-FO-D002(27,28)|벌교-순천중-FO-D003(3,4)|벌교-보성-FO-D003(17,18)|보성-장동R2-FO-0001(3,4)|장흥-장동R2-FO-0004(11,12)|영암-장흥-FO-D001(7,8)|영암-학산R2-FO-0006(21,22)|일로R1-학산R2-FO-0001(17,18)|하당-일로R1-FO-0003(17,18)|벌교-순천중-FO-D002(3,4)|벌교-보성-FO-D003(29,30)|고흥-보성-FO-D003(35,36)|고흥-포두R1-FO-0003(3,4)|도화R2-포두R1-FO-0002(5,6)|도화R2-풍남R1-FO-0003(3,4)|녹동-풍남R1-FO-0001(31,32)|녹동-소록R1-FO-0003(1,2)|금산R6-소록R1-FO-0002(1)|JNGH금산한전-JNWD금당한전-MF-KT-0001(13,14)|JNWD금당한전-JNWD금일한전-MF-KT-0001(13,14)|금일R1-JNWD금일한전-SF-0155(1,2)","완도-고금R1-FO-0001(037,038)|가교R1-고금R1-FO-0002(043,044)|가교R1-마량R1-FO-0001(021,022)|마량R1-수동R1-FO-0004(013,014)|수동R1-칠량R1-FO-0003(011,012)|강진-칠량R1-FO-0004(017,018)|강진-해남-FO-D003(053,054)|강진-해남-FO-D003(013,014)|강진-장흥-FO-D003(005,006)|영암-장흥-FO-D001(003,004)|영암-학산R2-FO-0006(027,028)|일로R1-학산R2-FO-0001(043,044)|용포R1-일로R1-FO-0002(003,004)|동목포-용포R1-FO-0001(003,004)|동목포-하당-FO-0006(003,004)|동순중-순천중-FO-D005(031,032)|동순천-벌교-FO-D002(031,032)|벌교-보성-FO-D004(007,008)|보성-장흥-FO-D001(031,032)|강진-장흥-FO-D003(029,030)|강진-해남-FO-D003(029,030)|하당-해남-FO-D001(007,008)|동순중-순천중-FO-D007(025,026)|동순천-벌교-FO-D002(009,010)|고흥-벌교-FO-D004(013,014)|고흥-풍양R2-FO-0002(003,004)|풍양R2-JNGH고녹간53M-SF-0314(003,004)|녹동-JN도덕R1자국-SF-0203(019,020"
130,완도-MSPP-L-0104-01-01,MSPP,완도-MSPP-L-0104-01-01,전송,완도,up,해남-MSPP-L-0806-02-02,MSPP,해남-MSPP-L-0806-02-02,전송,해남,완도-해남-D3-L001,"완도-해남-FO-D003(1,2)","완도-해남-FO-D004(027,028)"""
134,완도-MSPP-L-0104-02-02-#2,MSPP,완도-MSPP-L-0104-02-02-#2,전송,완도,up,해남-MSPP-L-0805-01-01-#2,MSPP,해남-MSPP-L-0805-01-01-#2,전송,해남,완도-해남-S1-L003,"완도-해남-FO-D004(5,6)","완도-해남-FO-D003(021,022)"""
120,완도-MSPP-L-0109-01-01-한전도서망,MSPP,완도-MSPP-L-0109-01-01-한전도서망,전송,완도,down,노화R2-MSPP-L-1111-01-01,MSPP,노화R2-MSPP-L-1111-01-01,전송,노화R2,완도-노화R2-10R-L002,"완도-북평R1-FO-0002(33,34)|북평R1-북평R1-SF-0743(37,38)|노화R2-노화한전지상_1통신실-SF-0190(1,2)","완도-완도-SF-0003(003,004)|소안R1-JNWD소안미라KTF-SF-0222(031,032)|소안R1-JNWD소안한전-SF-0225(003,004)|보길R1-JNWD한전보길-SF-0194(001,002)|노화R2-보길R1-FO-0001(041,042)"""
